date,store_nbr,sales
2015-02-23,52,0.0
2015-02-23,53,3986.765
2015-02-23,54,5172.258
2015-02-24,1,6157.185001
2015-02-24,2,8694.875
2015-02-24,3,18326.669995
2015-02-24,4,6746.339
2015-02-24,5,6165.362
2015-02-24,6,9782.865
2015-02-24,7,10921.644
2015-02-24,8,10068.12397
2015-02-24,9,11162.572
2015-02-24,10,4822.597
2015-02-24,11,10845.95
2015-02-24,12,4919.744
2015-02-24,13,5055.232
2015-02-24,14,4826.674
2015-02-24,15,5006.89399
2015-02-24,16,5640.927004
2015-02-24,17,10296.232
2015-02-24,18,5675.473
2015-02-24,19,6082.512
2015-02-24,20,9329.55
2015-02-24,21,0.0
2015-02-24,22,0.0
2015-02-24,23,5066.294
2015-02-24,24,9733.114
2015-02-24,25,3750.877995
2015-02-24,26,2244.3560039999998
2015-02-24,27,6490.061
2015-02-24,28,7931.532
2015-02-24,29,0.0
2015-02-24,30,3651.314
2015-02-24,31,8374.217
2015-02-24,32,2254.587998
2015-02-24,33,6330.571
2015-02-24,34,7991.796
2015-02-24,35,3513.596
2015-02-24,36,7470.412
2015-02-24,37,8552.411999
2015-02-24,38,6999.639989
2015-02-24,39,8216.253
2015-02-24,40,8635.31
2015-02-24,41,5184.891996
2015-02-24,42,0.0
2015-02-24,43,7944.811
2015-02-24,44,21605.121
2015-02-24,45,16982.29
2015-02-24,46,14026.77203
2015-02-24,47,16866.942
2015-02-24,48,11780.335
2015-02-24,49,14695.99
2015-02-24,50,11303.673
2015-02-24,51,11515.814
2015-02-24,52,0.0
2015-02-24,53,3194.365
2015-02-24,54,5055.508
2015-02-25,1,7147.01298
2015-02-25,2,8746.873
2015-02-25,3,18814.989984
2015-02-25,4,7588.990005
2015-02-25,5,6614.675
2015-02-25,6,10053.95
2015-02-25,7,10735.73698
2015-02-25,8,11629.836
2015-02-25,9,8236.515
2015-02-25,10,3444.761
2015-02-25,11,11100.895
2015-02-25,12,5357.33701
2015-02-25,13,4591.737
2015-02-25,14,5192.556
2015-02-25,15,5011.327004
2015-02-25,16,4232.616
2015-02-25,17,5527.615
2015-02-25,18,4715.184996999999
2015-02-25,19,5810.139
2015-02-25,20,7639.286
2015-02-25,21,0.0
2015-02-25,22,0.0
2015-02-25,23,5398.24
2015-02-25,24,11261.814
2015-02-25,25,4881.237
2015-02-25,26,2580.418
2015-02-25,27,7973.371
2015-02-25,28,6591.268999999999
2015-02-25,29,0.0
2015-02-25,30,3047.112
2015-02-25,31,5869.849
2015-02-25,32,2147.704002
2015-02-25,33,5248.74701
2015-02-25,34,6514.749
2015-02-25,35,3138.13
2015-02-25,36,6524.39
2015-02-25,37,10157.578
2015-02-25,38,8541.68
2015-02-25,39,7506.453
2015-02-25,40,6900.342004
2015-02-25,41,5429.8150000000005
2015-02-25,42,0.0
2015-02-25,43,6979.496
2015-02-25,44,22283.7971
2015-02-25,45,18458.998
2015-02-25,46,12039.660996
2015-02-25,47,17577.10696
2015-02-25,48,11177.241
2015-02-25,49,14480.093
2015-02-25,50,10226.011
2015-02-25,51,13027.939
2015-02-25,52,0.0
2015-02-25,53,3751.413
2015-02-25,54,3868.267
2015-02-26,1,5764.931999
2015-02-26,2,6758.143999999999
2015-02-26,3,16207.361
2015-02-26,4,6073.787
2015-02-26,5,5532.963000000001
2015-02-26,6,8145.538
2015-02-26,7,9000.335
2015-02-26,8,9818.269
2015-02-26,9,8639.350980000001
2015-02-26,10,3428.054
2015-02-26,11,11087.021
2015-02-26,12,4692.961
2015-02-26,13,4604.119
2015-02-26,14,5079.689
2015-02-26,15,5055.211
2015-02-26,16,4742.747
2015-02-26,17,6095.502
2015-02-26,18,4636.57301
2015-02-26,19,5621.566
2015-02-26,20,7670.650000000001
2015-02-26,21,0.0
2015-02-26,22,0.0
2015-02-26,23,4506.399
2015-02-26,24,8812.58002
2015-02-26,25,3703.716
2015-02-26,26,2314.066976
2015-02-26,27,6296.386
2015-02-26,28,6607.436
2015-02-26,29,0.0
2015-02-26,30,3268.464
2015-02-26,31,7149.888010000001
2015-02-26,32,2018.59
2015-02-26,33,5689.30098
2015-02-26,34,6613.574
2015-02-26,35,3750.154
2015-02-26,36,7312.738
2015-02-26,37,8046.427
2015-02-26,38,5599.0179960000005
2015-02-26,39,8651.062
2015-02-26,40,6954.086
2015-02-26,41,5224.252
2015-02-26,42,0.0
2015-02-26,43,6852.433
2015-02-26,44,16840.895
2015-02-26,45,15384.874
2015-02-26,46,11451.085
2015-02-26,47,13738.321
2015-02-26,48,9695.884
2015-02-26,49,12680.642
2015-02-26,50,9244.092
2015-02-26,51,10469.557999999999
2015-02-26,52,0.0
2015-02-26,53,3620.545004
2015-02-26,54,3786.987
2015-02-27,1,7717.962
2015-02-27,2,8506.889002
2015-02-27,3,19342.282
2015-02-27,4,7686.907004
2015-02-27,5,7638.302
2015-02-27,6,9960.147
2015-02-27,7,10707.841
2015-02-27,8,12675.4209
2015-02-27,9,8994.76
2015-02-27,10,3514.559
2015-02-27,11,12991.737
2015-02-27,12,5062.224
2015-02-27,13,5729.63101
2015-02-27,14,5051.395004
2015-02-27,15,4504.295
2015-02-27,16,5804.111996
2015-02-27,17,5764.943
2015-02-27,18,4655.093
2015-02-27,19,5622.777
2015-02-27,20,7690.696004
2015-02-27,21,0.0
2015-02-27,22,0.0
2015-02-27,23,4929.2
2015-02-27,24,12877.268005
2015-02-27,25,8293.824
2015-02-27,26,3097.749
2015-02-27,27,7453.052
2015-02-27,28,6596.627012
2015-02-27,29,0.0
2015-02-27,30,2929.065001
2015-02-27,31,7165.997
2015-02-27,32,2435.854
2015-02-27,33,5856.348
2015-02-27,34,8754.012999999999
2015-02-27,35,3417.852
2015-02-27,36,7611.263
2015-02-27,37,9032.414
2015-02-27,38,7874.749
2015-02-27,39,7571.43
2015-02-27,40,8336.366
2015-02-27,41,5325.985000000001
2015-02-27,42,0.0
2015-02-27,43,7166.14599
2015-02-27,44,22857.254
2015-02-27,45,22248.305
2015-02-27,46,17020.092
2015-02-27,47,20546.423
2015-02-27,48,14370.278004
2015-02-27,49,18466.642
2015-02-27,50,11933.622
2015-02-27,51,13127.569
2015-02-27,52,0.0
2015-02-27,53,4849.376982
2015-02-27,54,4721.688
2015-02-28,1,6960.8
2015-02-28,2,12017.20197
2015-02-28,3,27257.582
2015-02-28,4,10216.183997
2015-02-28,5,8395.04
2015-02-28,6,15000.08003
2015-02-28,7,10493.354
2015-02-28,8,17945.065
2015-02-28,9,19405.12098
2015-02-28,10,6824.380999999999
2015-02-28,11,19419.696
2015-02-28,12,6663.376
2015-02-28,13,8586.838002
2015-02-28,14,8979.576
2015-02-28,15,6550.26901
2015-02-28,16,6078.236
2015-02-28,17,10609.371
2015-02-28,18,7857.01
2015-02-28,19,11201.63902
2015-02-28,20,16554.739999999998
2015-02-28,21,0.0
2015-02-28,22,0.0
2015-02-28,23,5385.30801
2015-02-28,24,13579.131
2015-02-28,25,9960.461
2015-02-28,26,4434.611
2015-02-28,27,10298.991
2015-02-28,28,11737.544
2015-02-28,29,0.0
2015-02-28,30,4507.793
2015-02-28,31,10835.894
2015-02-28,32,4260.153003
2015-02-28,33,9226.117
2015-02-28,34,11311.084
2015-02-28,35,5738.192
2015-02-28,36,9094.95701
2015-02-28,37,11166.856
2015-02-28,38,12507.543999000001
2015-02-28,39,11545.566
2015-02-28,40,11208.38502
2015-02-28,41,6822.857
2015-02-28,42,0.0
2015-02-28,43,8324.701000000001
2015-02-28,44,36823.858
2015-02-28,45,32898.833
2015-02-28,46,30055.247
2015-02-28,47,29439.60602
2015-02-28,48,26684.119
2015-02-28,49,23922.703004
2015-02-28,50,17843.259
2015-02-28,51,15408.431
2015-02-28,52,0.0
2015-02-28,53,7250.544
2015-02-28,54,5975.095
2015-03-01,1,3324.632
2015-03-01,2,16281.13198
2015-03-01,3,35858.631
2015-03-01,4,15407.231
2015-03-01,5,12050.089
2015-03-01,6,21546.245
2015-03-01,7,12872.526
2015-03-01,8,19326.638
2015-03-01,9,26027.118
2015-03-01,10,7310.223
2015-03-01,11,24180.027000000002
2015-03-01,12,7807.659
2015-03-01,13,8109.776
2015-03-01,14,6258.03
2015-03-01,15,6928.632
2015-03-01,16,11393.0
2015-03-01,17,13791.980019999999
2015-03-01,18,11674.327
2015-03-01,19,9283.015
2015-03-01,20,22803.674955
2015-03-01,21,0.0
2015-03-01,22,0.0
2015-03-01,23,7144.3389799999995
2015-03-01,24,12862.586
2015-03-01,25,6085.945
2015-03-01,26,7272.83702
2015-03-01,27,14810.638
2015-03-01,28,16732.951
2015-03-01,29,0.0
2015-03-01,30,4791.985
2015-03-01,31,15354.82103
2015-03-01,32,4050.228995
2015-03-01,33,11545.22598
2015-03-01,34,12417.877
2015-03-01,35,5592.7789999999995
2015-03-01,36,10704.869004
2015-03-01,37,13464.70099
2015-03-01,38,16750.309
2015-03-01,39,15465.995
2015-03-01,40,11918.768
2015-03-01,41,11161.267
2015-03-01,42,0.0
2015-03-01,43,10360.831
2015-03-01,44,48394.66
2015-03-01,45,45298.40298
2015-03-01,46,45684.629
2015-03-01,47,46136.52888
2015-03-01,48,42710.785
2015-03-01,49,31129.839
2015-03-01,50,22929.344
2015-03-01,51,19678.58211
2015-03-01,52,0.0
2015-03-01,53,8793.029
2015-03-01,54,8955.64
2015-03-02,1,6953.34
2015-03-02,2,9938.060001
2015-03-02,3,22775.995
2015-03-02,4,8717.140995
2015-03-02,5,8492.016
2015-03-02,6,12413.090026
2015-03-02,7,12665.827
2015-03-02,8,11786.51898
2015-03-02,9,15629.592
2015-03-02,10,5687.18
2015-03-02,11,18149.27204
2015-03-02,12,7111.508
2015-03-02,13,6556.18199
2015-03-02,14,6496.02
2015-03-02,15,7715.36199
2015-03-02,16,7824.735
2015-03-02,17,9584.52798
2015-03-02,18,5745.169
2015-03-02,19,7062.745
2015-03-02,20,11908.28102
2015-03-02,21,0.0
2015-03-02,22,0.0
2015-03-02,23,5767.79002
2015-03-02,24,12268.034020000001
2015-03-02,25,6202.30398
2015-03-02,26,5420.885
2015-03-02,27,9137.973
2015-03-02,28,10150.547990000001
2015-03-02,29,0.0
2015-03-02,30,3991.96
2015-03-02,31,9640.852997
2015-03-02,32,3055.391
2015-03-02,33,7201.052
2015-03-02,34,10557.123
2015-03-02,35,5242.16999
2015-03-02,36,9083.576
2015-03-02,37,10500.212
2015-03-02,38,9430.289
2015-03-02,39,10850.699
2015-03-02,40,11938.402
2015-03-02,41,7669.418
2015-03-02,42,0.0
2015-03-02,43,11146.47101
2015-03-02,44,25410.923
2015-03-02,45,28402.859
2015-03-02,46,21642.38897
2015-03-02,47,25279.156
2015-03-02,48,19623.71001
2015-03-02,49,21935.048
2015-03-02,50,15469.645989999999
2015-03-02,51,16196.203
2015-03-02,52,0.0
2015-03-02,53,4638.868
2015-03-02,54,4971.274
2015-03-03,1,7073.354
2015-03-03,2,9431.277
2015-03-03,3,19211.1439
2015-03-03,4,8526.003996
2015-03-03,5,8417.171
2015-03-03,6,11392.197004
2015-03-03,7,12112.82503
2015-03-03,8,11665.542
2015-03-03,9,15232.802
2015-03-03,10,5099.526
2015-03-03,11,17147.747
2015-03-03,12,5824.9
2015-03-03,13,6497.544
2015-03-03,14,6841.59598
2015-03-03,15,6512.917
2015-03-03,16,6643.337
2015-03-03,17,9353.626
2015-03-03,18,6618.677992
2015-03-03,19,6117.206
2015-03-03,20,11320.143998
2015-03-03,21,0.0
2015-03-03,22,0.0
2015-03-03,23,5580.472
2015-03-03,24,10720.553996
2015-03-03,25,4954.225002
2015-03-03,26,3122.264
2015-03-03,27,8215.859
2015-03-03,28,8497.662
2015-03-03,29,0.0
2015-03-03,30,4083.216998
2015-03-03,31,9272.372
2015-03-03,32,3394.462
2015-03-03,33,9662.469000000001
2015-03-03,34,9376.985
2015-03-03,35,5327.73
2015-03-03,36,10041.131
2015-03-03,37,9593.184998
2015-03-03,38,8378.725
2015-03-03,39,9854.458999999999
2015-03-03,40,11516.785
2015-03-03,41,6253.88499
2015-03-03,42,0.0
2015-03-03,43,7687.831
2015-03-03,44,23335.914
2015-03-03,45,22153.684
2015-03-03,46,18998.95997
2015-03-03,47,23229.343
2015-03-03,48,16930.709
2015-03-03,49,16929.292
2015-03-03,50,12820.203976
2015-03-03,51,11603.034
2015-03-03,52,0.0
2015-03-03,53,4274.1359999999995
2015-03-03,54,5516.156
2015-03-04,1,7540.497
2015-03-04,2,9410.632995
2015-03-04,3,22447.133004
2015-03-04,4,8489.664
2015-03-04,5,8303.41
2015-03-04,6,10815.992
2015-03-04,7,13432.866
2015-03-04,8,13950.969000000001
2015-03-04,9,11821.85502
2015-03-04,10,4846.854
2015-03-04,11,14708.88803
2015-03-04,12,6366.481005
2015-03-04,13,6223.223
2015-03-04,14,5690.998
2015-03-04,15,5793.74301
2015-03-04,16,6027.441005
2015-03-04,17,7015.334
2015-03-04,18,5750.4800000000005
2015-03-04,19,7071.808
2015-03-04,20,10674.90901
2015-03-04,21,0.0
2015-03-04,22,0.0
2015-03-04,23,5812.699999
2015-03-04,24,12318.486
2015-03-04,25,5804.139
2015-03-04,26,3398.361
2015-03-04,27,8799.282
2015-03-04,28,7250.456999999999
2015-03-04,29,0.0
2015-03-04,30,3446.355
2015-03-04,31,8090.3369999999995
2015-03-04,32,2527.273
2015-03-04,33,7203.713
2015-03-04,34,8744.838
2015-03-04,35,3681.491
2015-03-04,36,7423.004
2015-03-04,37,12518.14002
2015-03-04,38,9596.464999
2015-03-04,39,7779.262
2015-03-04,40,8629.022
2015-03-04,41,6408.582
2015-03-04,42,0.0
2015-03-04,43,8092.812
2015-03-04,44,25460.03702
2015-03-04,45,22763.227
2015-03-04,46,17844.563
2015-03-04,47,21116.39
2015-03-04,48,15564.22104
2015-03-04,49,19867.691010000002
2015-03-04,50,11990.286
2015-03-04,51,15489.127
2015-03-04,52,0.0
2015-03-04,53,4622.074
2015-03-04,54,4705.035
2015-03-05,1,6554.471
2015-03-05,2,7973.342000000001
2015-03-05,3,18378.797
2015-03-05,4,6491.234005
2015-03-05,5,7289.886001
2015-03-05,6,8677.715001
2015-03-05,7,10151.993998
2015-03-05,8,10487.458
2015-03-05,9,13073.8
2015-03-05,10,4790.688
2015-03-05,11,16499.427
2015-03-05,12,6327.51501
2015-03-05,13,5054.284
2015-03-05,14,5431.830984
2015-03-05,15,5746.925
2015-03-05,16,6337.063
2015-03-05,17,8247.11
2015-03-05,18,6050.50702
2015-03-05,19,5802.70701
2015-03-05,20,9543.208
2015-03-05,21,0.0
2015-03-05,22,0.0
2015-03-05,23,4190.73
2015-03-05,24,9793.95202
2015-03-05,25,5637.755
2015-03-05,26,3403.024
2015-03-05,27,7005.539
2015-03-05,28,7734.725
2015-03-05,29,0.0
2015-03-05,30,3233.55
2015-03-05,31,8806.699
2015-03-05,32,2625.511
2015-03-05,33,6097.578
2015-03-05,34,10030.235
2015-03-05,35,4378.665
2015-03-05,36,7437.9259999999995
2015-03-05,37,10415.475
2015-03-05,38,7393.335
2015-03-05,39,10082.66301
2015-03-05,40,8812.689
2015-03-05,41,5511.117994
2015-03-05,42,0.0
2015-03-05,43,7826.9699980000005
2015-03-05,44,19881.172
2015-03-05,45,18067.159
2015-03-05,46,15226.57201
2015-03-05,47,18453.721
2015-03-05,48,13287.058
2015-03-05,49,14788.998
2015-03-05,50,10504.800000000001
2015-03-05,51,10822.460000000001
2015-03-05,52,0.0
2015-03-05,53,3714.85
2015-03-05,54,4524.917998
2015-03-06,1,7240.657999999999
2015-03-06,2,8921.687
2015-03-06,3,21457.76701
2015-03-06,4,7581.635
2015-03-06,5,7804.161
2015-03-06,6,9647.543958
2015-03-06,7,12049.971
2015-03-06,8,13461.959
2015-03-06,9,8562.26298
2015-03-06,10,3838.1
2015-03-06,11,14453.87
2015-03-06,12,5197.061006
2015-03-06,13,5702.986
2015-03-06,14,4785.719
2015-03-06,15,5506.463
2015-03-06,16,4801.009005
2015-03-06,17,6103.314
2015-03-06,18,5468.0419999999995
2015-03-06,19,6035.669
2015-03-06,20,7020.130992
2015-03-06,21,0.0
2015-03-06,22,0.0
2015-03-06,23,5438.419001
2015-03-06,24,12071.667
2015-03-06,25,10180.554
2015-03-06,26,3371.2010020000002
2015-03-06,27,7810.333
2015-03-06,28,6247.701
2015-03-06,29,0.0
2015-03-06,30,3264.5190000000002
2015-03-06,31,8017.389999999999
2015-03-06,32,2540.072999
2015-03-06,33,5773.563
2015-03-06,34,9915.063
2015-03-06,35,3442.532
2015-03-06,36,8849.082
2015-03-06,37,10245.54202
2015-03-06,38,8237.71999
2015-03-06,39,8728.785
2015-03-06,40,7764.776
2015-03-06,41,6316.25701
2015-03-06,42,0.0
2015-03-06,43,8049.144
2015-03-06,44,24604.93
2015-03-06,45,23359.957
2015-03-06,46,18966.8539
2015-03-06,47,22585.768
2015-03-06,48,15137.524
2015-03-06,49,20735.615999999998
2015-03-06,50,12985.214
2015-03-06,51,14286.236
2015-03-06,52,0.0
2015-03-06,53,4454.139
2015-03-06,54,4703.407
2015-03-07,1,7828.779001
2015-03-07,2,12198.448
2015-03-07,3,29776.784
2015-03-07,4,11376.3
2015-03-07,5,9311.498019999999
2015-03-07,6,16722.664
2015-03-07,7,10320.07101
2015-03-07,8,17590.516996
2015-03-07,9,18364.69805
2015-03-07,10,6628.81
2015-03-07,11,19781.261
2015-03-07,12,7150.581
2015-03-07,13,9030.753
2015-03-07,14,8961.47398
2015-03-07,15,6697.0160000000005
2015-03-07,16,7201.167
2015-03-07,17,9830.884
2015-03-07,18,8364.167
2015-03-07,19,11547.72599
2015-03-07,20,13969.155
2015-03-07,21,0.0
2015-03-07,22,0.0
2015-03-07,23,5615.888
2015-03-07,24,12604.512
2015-03-07,25,11983.561
2015-03-07,26,3651.81
2015-03-07,27,11587.851
2015-03-07,28,10712.16
2015-03-07,29,0.0
2015-03-07,30,3811.8469999999998
2015-03-07,31,10513.447022
2015-03-07,32,3199.302
2015-03-07,33,8924.85
2015-03-07,34,11556.60299
2015-03-07,35,4811.364
2015-03-07,36,10044.42301
2015-03-07,37,12279.701000000001
2015-03-07,38,14029.582
2015-03-07,39,12953.351
2015-03-07,40,11159.257
2015-03-07,41,7758.176
2015-03-07,42,0.0
2015-03-07,43,8988.34799
2015-03-07,44,38836.50697
2015-03-07,45,33987.214
2015-03-07,46,31258.712
2015-03-07,47,33524.95
2015-03-07,48,27310.86989
2015-03-07,49,23857.217995
2015-03-07,50,20078.419998999998
2015-03-07,51,16461.553
2015-03-07,52,0.0
2015-03-07,53,6560.97
2015-03-07,54,6662.011
2015-03-08,1,2879.174995
2015-03-08,2,13633.26701
2015-03-08,3,31295.871
2015-03-08,4,12423.52
2015-03-08,5,9027.93398
2015-03-08,6,18595.895
2015-03-08,7,11781.412
2015-03-08,8,16886.62202
2015-03-08,9,20618.47
2015-03-08,10,6355.39
2015-03-08,11,19789.074
2015-03-08,12,6373.178
2015-03-08,13,6389.861
2015-03-08,14,5145.521
2015-03-08,15,5452.292
2015-03-08,16,8215.26
2015-03-08,17,11408.12
2015-03-08,18,9110.895
2015-03-08,19,7000.51601
2015-03-08,20,16408.831
2015-03-08,21,0.0
2015-03-08,22,0.0
2015-03-08,23,6208.61
2015-03-08,24,10557.657009999999
2015-03-08,25,6004.776
2015-03-08,26,4448.62201
2015-03-08,27,12410.547
2015-03-08,28,10592.474989999999
2015-03-08,29,0.0
2015-03-08,30,3471.679
2015-03-08,31,10530.149
2015-03-08,32,7440.834
2015-03-08,33,8062.465
2015-03-08,34,10550.234
2015-03-08,35,4295.772
2015-03-08,36,7705.640990999999
2015-03-08,37,10427.056999999999
2015-03-08,38,13619.904
2015-03-08,39,12143.072
2015-03-08,40,8793.545
2015-03-08,41,8561.007
2015-03-08,42,0.0
2015-03-08,43,9562.72
2015-03-08,44,38429.228970000004
2015-03-08,45,37598.139
2015-03-08,46,33398.137
2015-03-08,47,37377.23298
2015-03-08,48,30701.463
2015-03-08,49,26658.105
2015-03-08,50,20096.639
2015-03-08,51,17036.324
2015-03-08,52,0.0
2015-03-08,53,6154.311
2015-03-08,54,7935.9619999999995
2015-03-09,1,8072.94
2015-03-09,2,9344.94298
2015-03-09,3,20608.888
2015-03-09,4,7759.450996
2015-03-09,5,8550.652
2015-03-09,6,11915.332
2015-03-09,7,13126.058
2015-03-09,8,12783.780999999999
2015-03-09,9,12466.349
2015-03-09,10,4821.585
2015-03-09,11,15982.78
2015-03-09,12,5781.563
2015-03-09,13,6552.362
2015-03-09,14,6433.57201
2015-03-09,15,6486.59
2015-03-09,16,5881.398
2015-03-09,17,8607.571
2015-03-09,18,7322.8550000000005
2015-03-09,19,7268.889
2015-03-09,20,8141.1539999999995
2015-03-09,21,0.0
2015-03-09,22,0.0
2015-03-09,23,4949.004
2015-03-09,24,10921.164
2015-03-09,25,5407.099
2015-03-09,26,3447.918
2015-03-09,27,8330.804
2015-03-09,28,7578.343
2015-03-09,29,0.0
2015-03-09,30,3225.285
2015-03-09,31,7763.7699999999995
2015-03-09,32,2874.928
2015-03-09,33,7288.75599
2015-03-09,34,9018.55201
2015-03-09,35,3519.283
2015-03-09,36,7538.18
2015-03-09,37,9602.327
2015-03-09,38,8163.159
2015-03-09,39,8914.582999999999
2015-03-09,40,9869.213
2015-03-09,41,6119.245
2015-03-09,42,0.0
2015-03-09,43,7181.841
2015-03-09,44,26192.8621
2015-03-09,45,23445.225000000002
2015-03-09,46,17026.202
2015-03-09,47,22181.326
2015-03-09,48,14396.76
2015-03-09,49,20726.196
2015-03-09,50,13432.76
2015-03-09,51,14040.296999999999
2015-03-09,52,0.0
2015-03-09,53,4319.33
2015-03-09,54,4988.825
2015-03-10,1,6833.652
2015-03-10,2,9224.323
2015-03-10,3,20393.09
2015-03-10,4,8688.231
2015-03-10,5,7649.3369963000005
2015-03-10,6,10401.392
2015-03-10,7,12152.893
2015-03-10,8,12329.597
2015-03-10,9,11987.666
2015-03-10,10,4448.509
2015-03-10,11,14620.045
2015-03-10,12,5378.395
2015-03-10,13,5243.132
2015-03-10,14,5991.414
2015-03-10,15,6042.422005
2015-03-10,16,6216.25
2015-03-10,17,7461.016
2015-03-10,18,6476.171
2015-03-10,19,5911.055
2015-03-10,20,7572.799997
2015-03-10,21,0.0
2015-03-10,22,0.0
2015-03-10,23,5281.865004
2015-03-10,24,9825.153998
2015-03-10,25,5468.834
2015-03-10,26,2707.797
2015-03-10,27,7346.54
2015-03-10,28,8830.836000000001
2015-03-10,29,0.0
2015-03-10,30,3575.766004
2015-03-10,31,9589.985
2015-03-10,32,2139.649002
2015-03-10,33,7556.671
2015-03-10,34,9586.659
2015-03-10,35,3946.454
2015-03-10,36,8510.976
2015-03-10,37,9887.41699
2015-03-10,38,7133.743
2015-03-10,39,9569.804
2015-03-10,40,9102.495996
2015-03-10,41,5971.3460000000005
2015-03-10,42,0.0
2015-03-10,43,8424.52602
2015-03-10,44,25384.099029999998
2015-03-10,45,21562.561999999998
2015-03-10,46,15231.630000000001
2015-03-10,47,20271.046
2015-03-10,48,12328.61703
2015-03-10,49,18487.421
2015-03-10,50,12972.552
2015-03-10,51,13401.786004
2015-03-10,52,0.0
2015-03-10,53,3932.368
2015-03-10,54,4831.775
2015-03-11,1,7774.883
2015-03-11,2,9298.892
2015-03-11,3,21575.269
2015-03-11,4,8288.232995
2015-03-11,5,7323.289
2015-03-11,6,9929.101
2015-03-11,7,12444.594
2015-03-11,8,12788.822
2015-03-11,9,9205.963
2015-03-11,10,4214.914
2015-03-11,11,11546.487000000001
2015-03-11,12,5382.361994
2015-03-11,13,4683.562
2015-03-11,14,4889.335
2015-03-11,15,5213.442
2015-03-11,16,5651.171
2015-03-11,17,6804.706
2015-03-11,18,5348.39399
2015-03-11,19,6322.874
2015-03-11,20,6923.94501
2015-03-11,21,0.0
2015-03-11,22,0.0
2015-03-11,23,5236.345
2015-03-11,24,10801.43402
2015-03-11,25,5671.075
2015-03-11,26,2397.884
2015-03-11,27,7630.027001
2015-03-11,28,4886.277
2015-03-11,29,0.0
2015-03-11,30,3261.104995
2015-03-11,31,6438.847
2015-03-11,32,2477.67
2015-03-11,33,5636.794
2015-03-11,34,7719.511
2015-03-11,35,3125.563
2015-03-11,36,6757.90901
2015-03-11,37,11347.719
2015-03-11,38,7951.8980010000005
2015-03-11,39,7705.793000000001
2015-03-11,40,7037.642
2015-03-11,41,6527.893
2015-03-11,42,0.0
2015-03-11,43,7172.953012
2015-03-11,44,25211.092
2015-03-11,45,18539.077
2015-03-11,46,14862.343995
2015-03-11,47,18294.442
2015-03-11,48,10912.17003
2015-03-11,49,18470.58202
2015-03-11,50,11584.878
2015-03-11,51,14366.550000000001
2015-03-11,52,0.0
2015-03-11,53,4214.528
2015-03-11,54,3767.487002
2015-03-12,1,5766.168
2015-03-12,2,7349.005
2015-03-12,3,17027.114
2015-03-12,4,6698.26102
2015-03-12,5,6614.8459995
2015-03-12,6,8314.053
2015-03-12,7,10288.76202
2015-03-12,8,10379.067
2015-03-12,9,10915.895
2015-03-12,10,3758.311
2015-03-12,11,11321.038
2015-03-12,12,5294.65798
2015-03-12,13,4673.602
2015-03-12,14,5054.061
2015-03-12,15,4792.090005
2015-03-12,16,4616.2500039999995
2015-03-12,17,6607.3279999999995
2015-03-12,18,5927.28901
2015-03-12,19,5383.516
2015-03-12,20,6399.75901
2015-03-12,21,0.0
2015-03-12,22,0.0
2015-03-12,23,5215.311
2015-03-12,24,8846.498
2015-03-12,25,5990.353
2015-03-12,26,2789.912
2015-03-12,27,7645.6410000000005
2015-03-12,28,9228.50799
2015-03-12,29,0.0
2015-03-12,30,2916.65
2015-03-12,31,7508.2259699999995
2015-03-12,32,2308.822
2015-03-12,33,5684.317
2015-03-12,34,8507.389000000001
2015-03-12,35,3759.151
2015-03-12,36,6758.197
2015-03-12,37,9092.686
2015-03-12,38,6794.628
2015-03-12,39,7538.151
2015-03-12,40,7929.04
2015-03-12,41,5267.157999999999
2015-03-12,42,0.0
2015-03-12,43,6756.922998
2015-03-12,44,19004.870004
2015-03-12,45,15869.053
2015-03-12,46,12277.212000000001
2015-03-12,47,15778.514
2015-03-12,48,9541.975
2015-03-12,49,14204.31304
2015-03-12,50,9557.290001
2015-03-12,51,10153.291
2015-03-12,52,0.0
2015-03-12,53,4226.049002
2015-03-12,54,4257.468
2015-03-13,1,8347.092
2015-03-13,2,9638.841
2015-03-13,3,19989.564
2015-03-13,4,7088.035
2015-03-13,5,7518.651980000001
2015-03-13,6,9824.966
2015-03-13,7,11054.843
2015-03-13,8,13207.233
2015-03-13,9,8278.718
2015-03-13,10,3103.248
2015-03-13,11,11991.58298
2015-03-13,12,4284.814
2015-03-13,13,4462.982
2015-03-13,14,4803.304
2015-03-13,15,5646.901
2015-03-13,16,5677.582
2015-03-13,17,4922.545
2015-03-13,18,4551.219
2015-03-13,19,5536.839
2015-03-13,20,5683.764
2015-03-13,21,0.0
2015-03-13,22,0.0
2015-03-13,23,4444.412
2015-03-13,24,11218.574
2015-03-13,25,9923.88801
2015-03-13,26,3639.29001
2015-03-13,27,9099.227
2015-03-13,28,8293.538
2015-03-13,29,0.0
2015-03-13,30,3607.247
2015-03-13,31,6747.197999999999
2015-03-13,32,2980.431
2015-03-13,33,5586.457
2015-03-13,34,10329.482
2015-03-13,35,3947.855
2015-03-13,36,7898.307
2015-03-13,37,9849.803
2015-03-13,38,7998.331
2015-03-13,39,7877.375
2015-03-13,40,8097.204
2015-03-13,41,5654.4529999999995
2015-03-13,42,0.0
2015-03-13,43,7104.476
2015-03-13,44,25446.912
2015-03-13,45,21674.9291
2015-03-13,46,14333.204
2015-03-13,47,18962.88504
2015-03-13,48,12183.56604
2015-03-13,49,17751.0
2015-03-13,50,10970.211004
